strategy_name,source_hypothesis_id,race_id,race_date,stadium_code,stadium_name,race_no,bet_type,combo,is_hit,realized_payout,notes
Gemini_H004_Exacta_HometownRoughWater,H-004,202501131412,2025-01-13,14,鳴門,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501132005,2025-01-13,20,若松,5,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501132005,2025-01-13,20,若松,5,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501141109,2025-01-14,11,びわこ,9,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501141109,2025-01-14,11,びわこ,9,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501150311,2025-01-15,03,江戸川,11,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501150311,2025-01-15,03,江戸川,11,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501151009,2025-01-15,10,三国,9,2連単,1-2,1,290,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501151009,2025-01-15,10,三国,9,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501151707,2025-01-15,17,宮島,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501151707,2025-01-15,17,宮島,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501152105,2025-01-15,21,芦屋,5,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501152105,2025-01-15,21,芦屋,5,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501152109,2025-01-15,21,芦屋,9,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501152109,2025-01-15,21,芦屋,9,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501160301,2025-01-16,03,江戸川,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501160301,2025-01-16,03,江戸川,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501160310,2025-01-16,03,江戸川,10,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501160310,2025-01-16,03,江戸川,10,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501161903,2025-01-16,19,下関,3,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501161903,2025-01-16,19,下関,3,2連単,1-3,1,340,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501162110,2025-01-16,21,芦屋,10,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501162110,2025-01-16,21,芦屋,10,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501170107,2025-01-17,01,桐生,7,2連単,1-2,1,520,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501170107,2025-01-17,01,桐生,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501170304,2025-01-17,03,江戸川,4,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501170304,2025-01-17,03,江戸川,4,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501171007,2025-01-17,10,三国,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501171007,2025-01-17,10,三国,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501190304,2025-01-19,03,江戸川,4,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501190304,2025-01-19,03,江戸川,4,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501190309,2025-01-19,03,江戸川,9,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501190309,2025-01-19,03,江戸川,9,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501211607,2025-01-21,16,児島,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501211607,2025-01-21,16,児島,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501211807,2025-01-21,18,徳山,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501211807,2025-01-21,18,徳山,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501221607,2025-01-22,16,児島,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501221607,2025-01-22,16,児島,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501240304,2025-01-24,03,江戸川,4,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501240304,2025-01-24,03,江戸川,4,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501240312,2025-01-24,03,江戸川,12,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501240312,2025-01-24,03,江戸川,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501242308,2025-01-24,23,唐津,8,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501242308,2025-01-24,23,唐津,8,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501242312,2025-01-24,23,唐津,12,2連単,1-2,1,290,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501242312,2025-01-24,23,唐津,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501250309,2025-01-25,03,江戸川,9,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501250309,2025-01-25,03,江戸川,9,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501250310,2025-01-25,03,江戸川,10,2連単,1-2,1,220,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501250310,2025-01-25,03,江戸川,10,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251002,2025-01-25,10,三国,2,2連単,1-2,1,220,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251002,2025-01-25,10,三国,2,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251111,2025-01-25,11,びわこ,11,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251111,2025-01-25,11,びわこ,11,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251501,2025-01-25,15,丸亀,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251501,2025-01-25,15,丸亀,1,2連単,1-3,1,430,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251901,2025-01-25,19,下関,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251901,2025-01-25,19,下関,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251902,2025-01-25,19,下関,2,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501251902,2025-01-25,19,下関,2,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501260206,2025-01-26,02,戸田,6,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501260206,2025-01-26,02,戸田,6,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501260310,2025-01-26,03,江戸川,10,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501260310,2025-01-26,03,江戸川,10,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501261110,2025-01-26,11,びわこ,10,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501261110,2025-01-26,11,びわこ,10,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501262109,2025-01-26,21,芦屋,9,2連単,1-2,1,190,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501262109,2025-01-26,21,芦屋,9,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501272401,2025-01-27,24,大村,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501272401,2025-01-27,24,大村,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501272412,2025-01-27,24,大村,12,2連単,1-2,1,270,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501272412,2025-01-27,24,大村,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501281103,2025-01-28,11,びわこ,3,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501281103,2025-01-28,11,びわこ,3,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501281104,2025-01-28,11,びわこ,4,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501281104,2025-01-28,11,びわこ,4,2連単,1-3,1,420,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501281501,2025-01-28,15,丸亀,1,2連単,1-2,1,510,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501281501,2025-01-28,15,丸亀,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501281507,2025-01-28,15,丸亀,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501281507,2025-01-28,15,丸亀,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501282001,2025-01-28,20,若松,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501282001,2025-01-28,20,若松,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501282110,2025-01-28,21,芦屋,10,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501282110,2025-01-28,21,芦屋,10,2連単,1-3,1,260,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501282112,2025-01-28,21,芦屋,12,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501282112,2025-01-28,21,芦屋,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501290412,2025-01-29,04,平和島,12,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501290412,2025-01-29,04,平和島,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501290501,2025-01-29,05,多摩川,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501290501,2025-01-29,05,多摩川,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291007,2025-01-29,10,三国,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291007,2025-01-29,10,三国,7,2連単,1-3,1,390,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291011,2025-01-29,10,三国,11,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291011,2025-01-29,10,三国,11,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291504,2025-01-29,15,丸亀,4,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291504,2025-01-29,15,丸亀,4,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291801,2025-01-29,18,徳山,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291801,2025-01-29,18,徳山,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291806,2025-01-29,18,徳山,6,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291806,2025-01-29,18,徳山,6,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291809,2025-01-29,18,徳山,9,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291809,2025-01-29,18,徳山,9,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291812,2025-01-29,18,徳山,12,2連単,1-2,1,740,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501291812,2025-01-29,18,徳山,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501301503,2025-01-30,15,丸亀,3,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501301503,2025-01-30,15,丸亀,3,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501301504,2025-01-30,15,丸亀,4,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501301504,2025-01-30,15,丸亀,4,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501301605,2025-01-30,16,児島,5,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501301605,2025-01-30,16,児島,5,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501310101,2025-01-31,01,桐生,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501310101,2025-01-31,01,桐生,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501311407,2025-01-31,14,鳴門,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202501311407,2025-01-31,14,鳴門,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502011901,2025-02-01,19,下関,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502011901,2025-02-01,19,下関,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502012006,2025-02-01,20,若松,6,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502012006,2025-02-01,20,若松,6,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502012008,2025-02-01,20,若松,8,2連単,1-2,1,170,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502012008,2025-02-01,20,若松,8,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502012009,2025-02-01,20,若松,9,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502012009,2025-02-01,20,若松,9,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502012012,2025-02-01,20,若松,12,2連単,1-2,1,310,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502012012,2025-02-01,20,若松,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502031902,2025-02-03,19,下関,2,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502031902,2025-02-03,19,下関,2,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502032010,2025-02-03,20,若松,10,2連単,1-2,1,310,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502032010,2025-02-03,20,若松,10,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502040201,2025-02-04,02,戸田,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502040201,2025-02-04,02,戸田,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502040308,2025-02-04,03,江戸川,8,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502040308,2025-02-04,03,江戸川,8,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502040312,2025-02-04,03,江戸川,12,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502040312,2025-02-04,03,江戸川,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041502,2025-02-04,15,丸亀,2,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041502,2025-02-04,15,丸亀,2,2連単,1-3,1,670,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041506,2025-02-04,15,丸亀,6,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041506,2025-02-04,15,丸亀,6,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041508,2025-02-04,15,丸亀,8,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041508,2025-02-04,15,丸亀,8,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041510,2025-02-04,15,丸亀,10,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041510,2025-02-04,15,丸亀,10,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041511,2025-02-04,15,丸亀,11,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041511,2025-02-04,15,丸亀,11,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041512,2025-02-04,15,丸亀,12,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502041512,2025-02-04,15,丸亀,12,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042001,2025-02-04,20,若松,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042001,2025-02-04,20,若松,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042006,2025-02-04,20,若松,6,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042006,2025-02-04,20,若松,6,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042007,2025-02-04,20,若松,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042007,2025-02-04,20,若松,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042009,2025-02-04,20,若松,9,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042009,2025-02-04,20,若松,9,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042010,2025-02-04,20,若松,10,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042010,2025-02-04,20,若松,10,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042103,2025-02-04,21,芦屋,3,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042103,2025-02-04,21,芦屋,3,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042107,2025-02-04,21,芦屋,7,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502042107,2025-02-04,21,芦屋,7,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050103,2025-02-05,01,桐生,3,2連単,1-2,1,510,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050103,2025-02-05,01,桐生,3,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050111,2025-02-05,01,桐生,11,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050111,2025-02-05,01,桐生,11,2連単,1-3,1,480,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050301,2025-02-05,03,江戸川,1,2連単,1-2,1,650,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050301,2025-02-05,03,江戸川,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050308,2025-02-05,03,江戸川,8,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050308,2025-02-05,03,江戸川,8,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050311,2025-02-05,03,江戸川,11,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502050311,2025-02-05,03,江戸川,11,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502051001,2025-02-05,10,三国,1,2連単,1-2,0,0,Normalized H-004 exacta with corrected hometown mapping
Gemini_H004_Exacta_HometownRoughWater,H-004,202502051001,2025-02-05,10,三国,1,2連単,1-3,0,0,Normalized H-004 exacta with corrected hometown mapping
