strategy_name,race_id,race_date,stadium_code,stadium_name,race_no,wind_speed_m,wave_height_cm,odds_41,odds_45,odds_46,min_odds_played,max_odds_played,combo_count,stake_yen,settled_combo,is_hit,realized_payout,notes
only_wind_5_6_415_skip_lt15,202603120705,2026-03-12,07,蒲郡,5,5,2,44.6,52.05,31.95,44.6,52.05,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603122008,2026-03-12,20,若松,8,5,5,55.5,50.7,159.60000000000002,50.7,55.5,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603122108,2026-03-12,21,芦屋,8,5,5,79.4,86.45,41.95,79.4,86.45,2,200,3 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603122403,2026-03-12,24,大村,3,6,5,21.6,55.55,57.6,21.6,55.55,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603130403,2026-03-13,04,平和島,3,5,3,86.0,60.35,160.6,60.35,86.0,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603131603,2026-03-13,16,児島,3,6,5,18.2,31.55,21.200000000000003,18.2,31.55,2,200,2 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603131607,2026-03-13,16,児島,7,6,5,27.9,15.100000000000001,64.05000000000001,15.1,27.9,2,200,2 - 6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603132103,2026-03-13,21,芦屋,3,5,5,36.5,40.45,77.75,36.5,40.45,2,200,3 - 4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603132111,2026-03-13,21,芦屋,11,5,5,37.6,19.9,68.44999999999999,19.9,37.6,2,200,5 - 6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603140503,2026-03-14,05,多摩川,3,6,2,34.3,19.0,164.9,19.0,34.3,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603140507,2026-03-14,05,多摩川,7,6,3,50.0,100.9,67.75,50.0,100.9,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603140605,2026-03-14,06,浜名湖,5,6,3,39.3,18.799999999999997,30.55,18.8,39.3,2,200,2 - 5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603140610,2026-03-14,06,浜名湖,10,5,3,46.9,38.45,47.900000000000006,38.45,46.9,2,200,1 - 5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603161006,2026-03-16,10,三国,6,6,6,27.2,48.35,15.7,27.2,48.35,2,200,6 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603170610,2026-03-17,06,浜名湖,10,5,3,26.6,28.6,26.95,26.6,28.6,2,200,1 - 5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603191609,2026-03-19,16,児島,9,6,5,19.3,17.5,26.2,17.5,19.3,2,200,2 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt15,202603191703,2026-03-19,17,宮島,3,5,5,28.7,23.3,104.5,23.3,28.7,2,200,2 - 4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 15
only_wind_5_6_415_skip_lt18,202504021811,2025-04-02,18,徳山,11,5,5,20.6,76.55,90.69999999999999,20.6,76.55,2,200,1-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504040204,2025-04-04,02,戸田,4,6,4,65.0,34.55,234.5,34.55,65.0,2,200,3-1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504040904,2025-04-04,09,津,4,6,5,35.1,85.65,58.35,35.1,85.65,2,200,5-3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504060401,2025-04-06,04,平和島,1,5,3,28.8,19.5,142.14999999999998,19.5,28.8,2,200,1-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504100210,2025-04-10,02,戸田,10,5,4,35.8,27.950000000000003,68.95,27.95,35.8,2,200,5-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504102306,2025-04-10,23,唐津,6,5,5,48.0,19.05,74.0,19.05,48.0,2,200,5-6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504131512,2025-04-13,15,丸亀,12,5,5,32.5,44.55,65.4,32.5,44.55,2,200,2-5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504131707,2025-04-13,17,宮島,7,5,5,90.4,87.15,44.7,87.15,90.4,2,200,1-6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504131710,2025-04-13,17,宮島,10,5,5,133.7,74.25,338.9,74.25,133.7,2,200,1-3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504140406,2025-04-14,04,平和島,6,6,4,27.1,257.2,17.7,27.1,257.2,2,200,1-3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504160407,2025-04-16,04,平和島,7,6,5,18.3,113.5,14.9,18.3,113.5,2,200,1-6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504180410,2025-04-18,04,平和島,10,6,4,21.9,23.950000000000003,66.35,21.9,23.95,2,200,4-5,1,2760,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504191308,2025-04-19,13,尼崎,8,5,3,25.9,81.95,29.95,25.9,81.95,2,200,1-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504192009,2025-04-19,20,若松,9,5,5,18.7,30.05,33.25,18.7,30.05,2,200,1-5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504201308,2025-04-20,13,尼崎,8,5,3,25.3,47.0,42.55,25.3,47.0,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504220212,2025-04-22,02,戸田,12,5,3,61.7,52.25,87.69999999999999,52.25,61.7,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504220804,2025-04-22,08,常滑,4,5,3,49.7,44.15,132.75,44.15,49.7,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504220807,2025-04-22,08,常滑,7,5,3,29.0,187.2,37.2,29.0,187.2,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504240210,2025-04-24,02,戸田,10,5,3,35.8,40.2,67.25,35.8,40.2,2,200,3 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504240409,2025-04-24,04,平和島,9,5,3,23.4,34.95,44.599999999999994,23.4,34.95,2,200,1 - 6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504242110,2025-04-24,21,芦屋,10,5,5,25.5,46.1,45.8,25.5,46.1,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504250307,2025-04-25,03,江戸川,7,5,5,30.9,30.0,24.0,30.0,30.9,2,200,3 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504251411,2025-04-25,14,鳴門,11,5,5,39.8,25.8,59.3,25.8,39.8,2,200,2 - 6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504270407,2025-04-27,04,平和島,7,6,5,29.1,32.55,47.2,29.1,32.55,2,200,3 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504270611,2025-04-27,06,浜名湖,11,5,3,46.0,48.95,158.7,46.0,48.95,2,200,1 - 4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504280310,2025-04-28,03,江戸川,10,6,20,36.4,44.650000000000006,133.05,36.4,44.65,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504280401,2025-04-28,04,平和島,1,5,3,26.5,76.75,24.4,26.5,76.75,2,200,4 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504280506,2025-04-28,05,多摩川,6,5,3,117.9,100.19999999999999,121.2,100.2,117.9,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504290504,2025-04-29,05,多摩川,4,5,2,47.2,21.75,38.6,21.75,47.2,2,200,2 - 5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504291808,2025-04-29,18,徳山,8,5,5,29.6,37.45,470.29999999999995,29.6,37.45,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504292301,2025-04-29,23,唐津,1,5,5,29.9,38.25,150.45,29.9,38.25,2,200,2 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202504301308,2025-04-30,13,尼崎,8,5,3,26.3,41.0,76.69999999999999,26.3,41.0,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505021003,2025-05-02,10,三国,3,6,6,47.8,60.9,472.09999999999997,47.8,60.9,2,200,1 - 4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505032201,2025-05-03,22,福岡,1,5,5,73.6,177.7,165.5,73.6,177.7,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505032303,2025-05-03,23,唐津,3,6,6,121.9,47.95,395.45,47.95,121.9,2,200,5 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505040610,2025-05-04,06,浜名湖,10,5,3,19.6,51.9,71.65,19.6,51.9,2,200,1 - 6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505041604,2025-05-04,16,児島,4,6,5,18.4,32.8,70.94999999999999,18.4,32.8,2,200,1 - 4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505042301,2025-05-04,23,唐津,1,5,5,18.8,67.1,53.25,18.8,67.1,2,200,2 - 5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505050107,2025-05-05,01,桐生,7,5,4,22.0,31.2,92.35,22.0,31.2,2,200,5 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505050412,2025-05-05,04,平和島,12,5,3,22.0,27.35,80.30000000000001,22.0,27.35,2,200,3 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505052110,2025-05-05,21,芦屋,10,5,5,38.9,39.5,94.15,38.9,39.5,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505070603,2025-05-07,06,浜名湖,3,6,3,39.3,95.35,47.15,39.3,95.35,2,200,3 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505071405,2025-05-07,14,鳴門,5,6,6,65.8,25.4,124.05,25.4,65.8,2,200,3 - 5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505071603,2025-05-07,16,児島,3,5,5,77.6,89.4,199.2,77.6,89.4,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505071608,2025-05-07,16,児島,8,6,5,22.4,19.1,12.0,19.1,22.4,2,200,4 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505082009,2025-05-08,20,若松,9,5,5,22.8,45.3,146.9,22.8,45.3,2,200,5 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505090904,2025-05-09,09,津,4,6,5,187.8,213.5,84.5,187.8,213.5,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505100310,2025-05-10,03,江戸川,10,6,5,25.5,30.200000000000003,83.65,25.5,30.2,2,200,2 - 5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505101311,2025-05-10,13,尼崎,11,6,4,28.2,60.55,76.75,28.2,60.55,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505102307,2025-05-10,23,唐津,7,5,5,46.5,55.849999999999994,21.25,46.5,55.85,2,200,4 - 6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505110109,2025-05-11,01,桐生,9,5,4,32.6,23.6,40.65,23.6,32.6,2,200,1 - 4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505111308,2025-05-11,13,尼崎,8,5,3,27.1,19.1,70.8,19.1,27.1,2,200,1 - 4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505131706,2025-05-13,17,宮島,6,5,5,26.1,28.5,17.8,26.1,28.5,2,200,2 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505141005,2025-05-14,10,三国,5,5,5,30.5,239.15,10.9,30.5,239.15,2,200,2 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505150412,2025-05-15,04,平和島,12,5,3,33.4,104.15,113.60000000000001,33.4,104.15,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505181305,2025-05-18,13,尼崎,5,5,3,69.2,55.35,226.8,55.35,69.2,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505200605,2025-05-20,06,浜名湖,5,6,3,33.6,29.85,54.95,29.85,33.6,2,200,1 - 5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505201305,2025-05-20,13,尼崎,5,5,3,129.3,56.5,118.89999999999999,56.5,129.3,2,200,5 - 6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505201312,2025-05-20,13,尼崎,12,5,3,33.5,20.8,74.05,20.8,33.5,2,200,1 - 4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505202307,2025-05-20,23,唐津,7,6,6,28.7,131.3,24.35,28.7,131.3,2,200,6 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505220406,2025-05-22,04,平和島,6,5,3,39.6,41.3,39.05,39.6,41.3,2,200,4 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505221709,2025-05-22,17,宮島,9,5,5,19.6,93.44999999999999,97.5,19.6,93.45,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505230304,2025-05-23,03,江戸川,4,6,15,23.9,25.65,24.55,23.9,25.65,2,200,3 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505232307,2025-05-23,23,唐津,7,5,5,47.3,46.7,479.55,46.7,47.3,2,200,1 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505240309,2025-05-24,03,江戸川,9,6,15,21.9,24.200000000000003,23.85,21.9,24.2,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505251605,2025-05-25,16,児島,5,5,5,37.1,37.2,38.400000000000006,37.1,37.2,2,200,1 - 6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505272311,2025-05-27,23,唐津,11,5,5,22.6,18.95,37.8,18.95,22.6,2,200,4 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505280301,2025-05-28,03,江戸川,1,5,15,54.4,46.150000000000006,46.55,46.15,54.4,2,200,1 - 6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505280309,2025-05-28,03,江戸川,9,5,10,33.3,36.8,143.89999999999998,33.3,36.8,2,200,4 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505301902,2025-05-30,19,下関,2,5,5,23.2,39.55,18.25,23.2,39.55,2,200,6 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505310202,2025-05-31,02,戸田,2,5,3,48.3,55.55,41.7,48.3,55.55,2,200,5 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202505310806,2025-05-31,08,常滑,6,6,3,18.9,26.6,74.6,18.9,26.6,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506011410,2025-06-01,14,鳴門,10,5,5,45.4,52.900000000000006,55.75,45.4,52.9,2,200,6 - 5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506021303,2025-06-02,13,尼崎,3,5,3,79.4,38.9,174.05,38.9,79.4,2,200,2 - 1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506040202,2025-06-04,02,戸田,2,6,3,33.9,69.94999999999999,32.8,33.9,69.95,2,200,2 - 3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506041812,2025-06-04,18,徳山,12,5,5,18.9,62.050000000000004,52.45,18.9,62.05,2,200,1 - 4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506051605,2025-06-05,16,児島,5,6,5,29.3,150.5,58.0,29.3,150.5,2,200,1 - 2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506151301,2025-06-15,13,尼崎,1,5,3,23.0,20.3,118.05,20.3,23.0,2,200,1-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506151308,2025-06-15,13,尼崎,8,5,3,18.7,37.6,43.45,18.7,37.6,2,200,1-5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506152302,2025-06-15,23,唐津,2,5,5,23.6,27.35,32.55,23.6,27.35,2,200,1-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506152305,2025-06-15,23,唐津,5,5,5,43.0,29.75,55.7,29.75,43.0,2,200,5-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506171608,2025-06-17,16,児島,8,5,3,34.4,20.9,112.55,20.9,34.4,2,200,3-5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506181312,2025-06-18,13,尼崎,12,5,3,103.0,157.0,234.25,103.0,157.0,2,200,1-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506201304,2025-06-20,13,尼崎,4,5,3,32.3,26.95,285.6,26.95,32.3,2,200,4-5,1,3640,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506222307,2025-06-22,23,唐津,7,5,5,75.9,47.7,152.25,47.7,75.9,2,200,2-5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506240301,2025-06-24,03,江戸川,1,5,15,18.6,29.65,38.95,18.6,29.65,2,200,1-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506240302,2025-06-24,03,江戸川,2,5,15,74.4,146.85,43.9,74.4,146.85,2,200,2-3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506240304,2025-06-24,03,江戸川,4,5,10,56.7,53.2,46.55,53.2,56.7,2,200,3-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202506292312,2025-06-29,23,唐津,12,5,5,27.4,44.7,56.05,27.4,44.7,2,200,1-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507021603,2025-07-02,16,児島,3,5,5,201.0,158.5,175.7,158.5,201.0,2,200,5-1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507052109,2025-07-05,21,芦屋,9,5,5,22.5,43.55,19.8,22.5,43.55,2,200,6-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507060307,2025-07-06,03,江戸川,7,5,5,39.5,49.9,34.75,39.5,49.9,2,200,5-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507060312,2025-07-06,03,江戸川,12,5,5,76.2,89.85,136.15,76.2,89.85,2,200,2-5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507081112,2025-07-08,11,びわこ,12,6,5,26.6,29.25,82.69999999999999,26.6,29.25,2,200,1-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507100302,2025-07-10,03,江戸川,2,6,15,21.9,139.2,20.8,21.9,139.2,2,200,1-3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507101903,2025-07-10,19,下関,3,5,5,24.9,36.0,8.3,24.9,36.0,2,200,4-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507141006,2025-07-14,10,三国,6,5,5,69.0,31.799999999999997,14.600000000000001,31.8,69.0,2,200,4-1,1,6900,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507141602,2025-07-14,16,児島,2,6,5,25.1,20.799999999999997,50.2,20.8,25.1,2,200,1-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507141803,2025-07-14,18,徳山,3,5,5,22.1,67.15,36.4,22.1,67.15,2,200,4-6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507150108,2025-07-15,01,桐生,8,5,4,27.0,24.45,61.8,24.45,27.0,2,200,4-6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507150409,2025-07-15,04,平和島,9,5,4,32.7,36.35,462.4,32.7,36.35,2,200,1-5,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507161710,2025-07-16,17,宮島,10,5,5,23.8,21.4,123.69999999999999,21.4,23.8,2,200,5-1,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507171803,2025-07-17,18,徳山,3,5,5,31.6,107.95,83.9,31.6,107.95,2,200,1-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507182301,2025-07-18,23,唐津,1,6,6,20.0,29.45,107.05,20.0,29.45,2,200,3-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507182307,2025-07-18,23,唐津,7,6,6,117.4,118.85,413.65,117.4,118.85,2,200,1-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507202111,2025-07-20,21,芦屋,11,6,6,44.1,26.25,32.0,26.25,44.1,2,200,3-6,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507202308,2025-07-20,23,唐津,8,5,5,36.7,81.0,21.450000000000003,36.7,81.0,2,200,1-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507220206,2025-07-22,02,戸田,6,5,3,26.0,28.05,61.05,26.0,28.05,2,200,2-3,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507220604,2025-07-22,06,浜名湖,4,5,2,34.3,31.4,97.8,31.4,34.3,2,200,3-4,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507241307,2025-07-24,13,尼崎,7,6,4,35.6,75.85,65.95,35.6,75.85,2,200,4-2,0,0,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507241810,2025-07-24,18,徳山,10,5,5,27.1,44.3,56.25,27.1,44.3,2,200,4-1,1,2710,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507251501,2025-07-25,15,丸亀,1,5,5,36.5,51.7,98.1,36.5,51.7,2,200,4-5,1,6180,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
only_wind_5_6_415_skip_lt18,202507260605,2025-07-26,06,浜名湖,5,6,3,30.5,18.95,15.55,18.95,30.5,2,200,4-5,1,2140,4wind only_wind_5_6 4-1/4-5 skip if min odds < 18
