race_id,race_date,stadium_code,stadium_name,race_no,grade,meeting_day_no,meeting_day_label,is_final_day,lane,racer_id,racer_name,racer_class,branch,hometown,age,weight_kg,weight_kg_before,adjust_weight_kg,f_count,l_count,avg_start_timing,national_win_rate,national_place_rate,national_top3_rate,local_win_rate,local_place_rate,local_top3_rate,motor_no,motor_place_rate,motor_top3_rate,boat_no,boat_place_rate,boat_top3_rate,exhibition_time,tilt,course_entry,start_exhibition_st,start_exhibition_status,weather_condition,weather_temp_c,wind_speed_m,wind_direction_code,water_temp_c,wave_height_cm,first_place_lane,second_place_lane,third_place_lane,is_winner,is_top2,is_top3,exhibition_time_rank,exhibition_time_diff_from_top,win_rate_rank,st_diff_from_inside,is_hometown
202404250110,2024-04-25,01,桐生,10,一般,3,第3日,False,3,5124,上瀧絢也,B1,佐賀,,28,53.0,,,,,,4.14,22.73,,0.0,0.0,,21,36.23,,54,27.85,,6.99,,4,0.39,,晴,,5,,,6,5,6,2,0,0,0,5,0.08,5,0.08,0
202404250110,2024-04-25,01,桐生,10,一般,3,第3日,False,4,2538,高橋二朗,B1,東京,,74,53.0,,,,,,4.07,12.77,,4.02,6.67,,52,40.32,,59,34.12,,6.94,,3,0.41,,晴,,5,,,6,5,6,2,0,0,0,4,0.03,6,0.02,0
202404250110,2024-04-25,01,桐生,10,一般,3,第3日,False,5,4570,前田聖文,A2,愛知,,36,54.0,,,,,,6.66,47.76,,5.2,30.0,,27,27.94,,23,38.37,,6.91,,5,0.1,,晴,,5,,,6,5,6,2,1,1,1,1,0.0,1,-0.31,0
202404250110,2024-04-25,01,桐生,10,一般,3,第3日,False,6,4419,原加央理,B1,埼玉,,36,46.0,,,,,,5.0,33.73,,4.74,25.0,,36,35.62,,71,37.21,,6.91,,6,0.12,,晴,,5,,,6,5,6,2,0,1,1,2,0.0,4,0.02,0
202404250401,2024-04-25,04,平和島,1,一般,1,第1日,False,1,3968,茶谷信次,B1,滋賀,,47,54.0,,,,,,5.22,36.11,,3.38,9.52,,63,35.91,,48,38.46,,6.94,,1,0.11,,晴,,2,,,3,2,1,5,0,1,1,4,0.08,3,,0
202404250401,2024-04-25,04,平和島,1,一般,1,第1日,False,2,3340,池田雷太,B1,東京,,58,54.0,,,,,,4.84,20.0,,4.54,21.7,,28,30.81,,75,34.43,,6.88,,2,0.05,,晴,,2,,,3,2,1,5,1,1,1,2,0.02,4,-0.06,0
202404250401,2024-04-25,04,平和島,1,一般,1,第1日,False,3,4661,中島昂章,A2,佐賀,,32,53.0,,,,,,6.16,44.2,,5.0,28.57,,48,52.69,,26,38.14,,6.96,,3,0.09,,晴,,2,,,3,2,1,5,0,0,0,5,0.1,1,0.04,0
202404250401,2024-04-25,04,平和島,1,一般,1,第1日,False,4,5159,笠間憲哉,B1,愛知,,25,51.0,,,,,,3.43,13.41,,2.75,12.5,,18,27.84,,41,40.68,,6.86,,4,0.15,,晴,,2,,,3,2,1,5,0,0,0,1,0.0,5,0.06,0
202404250401,2024-04-25,04,平和島,1,一般,1,第1日,False,5,4704,河野大,A1,徳島,,35,52.0,,,,,,6.05,40.91,,0.0,0.0,,32,38.33,,51,35.03,,6.89,,5,0.11,,晴,,2,,,3,2,1,5,0,0,1,3,0.03,2,-0.04,0
202404250401,2024-04-25,04,平和島,1,一般,1,第1日,False,6,5318,河内一馬,B2,愛知,,23,56.0,,,,,,1.13,0.0,,0.0,0.0,,35,36.87,,33,27.32,,6.96,,6,0.09,,晴,,2,,,3,2,1,5,0,0,0,6,0.1,6,-0.02,0
202404250403,2024-04-25,04,平和島,3,一般,1,第1日,False,1,3948,大町利克,B1,大阪,,48,53.0,,,,,,4.11,18.09,,3.7,14.29,,65,37.3,,36,35.23,,6.86,,1,0.18,,晴,,1,,,3,4,2,6,0,0,0,2,0.03,5,,0
202404250403,2024-04-25,04,平和島,3,一般,1,第1日,False,2,5220,青木蓮,B1,埼玉,,23,50.0,,,,,,4.64,18.18,,2.72,3.13,,26,30.51,,65,25.81,,6.83,,2,0.26,,晴,,1,,,3,4,2,6,0,1,1,1,0.0,3,0.08,0
202404250403,2024-04-25,04,平和島,3,一般,1,第1日,False,3,3350,藤本佳史,A2,山口,,56,53.0,,,,,,5.31,31.48,,5.43,28.57,,52,35.14,,45,38.98,,6.97,,3,0.21,,晴,,1,,,3,4,2,6,0,0,0,6,0.14,2,-0.05,0
202404250403,2024-04-25,04,平和島,3,一般,1,第1日,False,4,4914,吉田裕平,A1,愛知,,27,51.0,,,,,,6.67,48.91,,7.45,63.64,,43,34.74,,12,35.43,,6.87,,4,0.12,,晴,,1,,,3,4,2,6,1,1,1,3,0.04,1,-0.09,0
202404250403,2024-04-25,04,平和島,3,一般,1,第1日,False,5,5313,鈴木唯央,B2,群馬,,23,52.0,,,,,,1.55,1.89,,1.33,0.0,,31,29.31,,16,30.53,,6.87,,6,0.19,,晴,,1,,,3,4,2,6,0,0,0,4,0.04,6,0.07,0
202404250403,2024-04-25,04,平和島,3,一般,1,第1日,False,6,4081,樋口範政,B1,愛知,,45,56.0,,,,,,4.16,21.05,,4.31,23.81,,10,35.11,,15,33.94,,6.88,,5,0.17,,晴,,1,,,3,4,2,6,0,0,1,5,0.05,4,-0.02,0
202404250404,2024-04-25,04,平和島,4,一般,1,第1日,False,1,3967,鈴木茂高,B1,愛知,,44,57.0,,,,,,4.0,16.25,,4.16,17.65,,66,34.09,,74,32.6,,6.95,,1,0.17,,晴,,3,,,3,6,1,4,0,1,1,6,0.1,6,,0
202404250404,2024-04-25,04,平和島,4,一般,1,第1日,False,2,3977,山本兼士,B1,大阪,,46,52.0,,,,,,5.31,34.04,,4.56,12.5,,60,39.36,,27,31.86,,6.85,,2,0.09,,晴,,3,,,3,6,1,4,0,0,0,1,0.0,3,-0.08,0
202404250404,2024-04-25,04,平和島,4,一般,1,第1日,False,3,4298,宮下元胤,A2,愛知,,41,52.0,,,,,,5.63,38.24,,6.39,33.33,,59,30.64,,38,32.76,,6.87,,3,0.1,,晴,,3,,,3,6,1,4,0,0,0,2,0.02,2,0.01,0
202404250404,2024-04-25,04,平和島,4,一般,1,第1日,False,4,3377,塚田修二,B1,東京,,56,57.0,,,,,,4.19,22.62,,3.89,16.92,,54,30.51,,28,35.61,,6.89,,4,0.13,,晴,,3,,,3,6,1,4,0,0,1,3,0.04,5,0.03,0
202404250404,2024-04-25,04,平和島,4,一般,1,第1日,False,5,3176,長谷川巌,B1,山口,,59,50.0,,,,,,5.13,31.07,,0.0,0.0,,39,34.95,,73,33.73,,6.94,,5,0.17,,晴,,3,,,3,6,1,4,0,0,0,5,0.09,4,0.04,0
202404250404,2024-04-25,04,平和島,4,一般,1,第1日,False,6,4757,山田祐也,A1,徳島,,34,53.0,,,,,,6.85,49.19,,6.42,58.33,,23,29.55,,70,25.79,,6.93,,6,0.14,,晴,,3,,,3,6,1,4,1,1,1,4,0.08,1,-0.03,0
202404250703,2024-04-25,07,蒲郡,3,一般,1,第1日,False,1,3517,高橋勲,B1,東京,,56,58.0,,,,,,5.14,27.55,,5.18,32.14,,29,42.13,,13,28.92,,6.7,,1,0.21,,晴,,2,,,1,2,3,4,0,0,0,2,0.08,3,,0
202404250703,2024-04-25,07,蒲郡,3,一般,1,第1日,False,2,4847,佐藤隆太,A1,東京,,29,54.0,,,,,,7.41,62.93,,6.63,62.5,,51,41.21,,30,35.85,,6.62,,2,0.25,,晴,,2,,,1,2,3,4,1,1,1,1,0.0,1,0.04,0
202404250703,2024-04-25,07,蒲郡,3,一般,1,第1日,False,3,5172,田村慶,B1,徳島,,23,51.0,,,,,,4.75,25.29,,2.11,0.0,,73,38.12,,67,32.16,,6.74,,3,0.27,,晴,,2,,,1,2,3,4,0,1,1,5,0.12,4,0.02,0
202404250703,2024-04-25,07,蒲郡,3,一般,1,第1日,False,4,4639,雑賀勇貴,B1,大阪,,33,53.0,,,,,,4.5,27.36,,3.71,8.33,,76,27.57,,19,39.13,,6.72,,4,0.24,,晴,,2,,,1,2,3,4,0,0,1,3,0.1,5,-0.03,0
202404250703,2024-04-25,07,蒲郡,3,一般,1,第1日,False,5,4210,松村康太,A2,福井,,41,54.0,,,,,,6.09,39.52,,5.19,28.57,,15,38.55,,72,35.26,,6.73,,5,0.24,,晴,,2,,,1,2,3,4,0,0,0,4,0.11,2,0.0,0
202404250703,2024-04-25,07,蒲郡,3,一般,1,第1日,False,6,5306,河内悠利,B2,群馬,,20,47.0,,,,,,1.6,1.11,,1.33,0.0,,18,32.76,,28,30.5,,6.76,,6,0.22,,晴,,2,,,1,2,3,4,0,0,0,6,0.14,6,-0.02,0
202404251003,2024-04-25,10,三国,3,一般,4,第4日,False,1,3303,渡辺豊,A1,東京,,56,56.0,,,,,,6.2,44.55,,4.36,21.43,,34,30.95,,23,31.82,,6.82,,1,0.18,,晴,,2,,,2,3,1,6,0,1,1,4,0.13,1,,0
202404251003,2024-04-25,10,三国,3,一般,4,第4日,False,2,4904,松本一毅,B1,大阪,,29,52.0,,,,,,5.4,38.3,,4.79,29.17,,18,56.0,,62,39.13,,6.82,,2,0.18,,晴,,2,,,2,3,1,6,0,0,0,5,0.13,3,0.0,0
202404251003,2024-04-25,10,三国,3,一般,4,第4日,False,3,3838,伊藤啓三,A2,埼玉,,48,54.0,,,,,,5.96,43.55,,6.45,45.45,,61,47.62,,30,28.57,,6.73,,3,0.12,,晴,,2,,,2,3,1,6,1,1,1,2,0.04,2,-0.06,0
202404251003,2024-04-25,10,三国,3,一般,4,第4日,False,4,5235,岩田凌,B2,大阪,,25,57.0,,,,,,1.39,0.0,,1.36,0.0,,50,40.54,,47,42.5,,6.69,,4,0.15,,晴,,2,,,2,3,1,6,0,0,0,1,0.0,6,0.03,0
202404251003,2024-04-25,10,三国,3,一般,4,第4日,False,5,5319,近藤颯斗,B2,愛知,,22,53.0,,,,,,1.43,0.0,,1.44,0.0,,47,41.67,,55,20.0,,6.75,,6,0.19,,晴,,2,,,2,3,1,6,0,0,0,3,0.06,5,0.04,0
202404251003,2024-04-25,10,三国,3,一般,4,第4日,False,6,4467,渡邉俊介,B1,愛知,,37,50.0,,,,,,4.66,25.47,,5.18,27.27,,14,17.95,,49,17.02,,6.84,,5,0.16,,晴,,2,,,2,3,1,6,0,0,1,6,0.15,4,-0.03,0
202404251405,2024-04-25,14,鳴門,5,一般,1,第1日,False,1,5102,原田雄次,B1,福岡,,26,52.0,,,,,,4.29,20.93,,3.43,9.52,,52,43.75,,27,31.25,,6.9,,1,0.23,,晴,,1,,,1,2,1,3,0,1,1,2,0.01,5,,0
202404251405,2024-04-25,14,鳴門,5,一般,1,第1日,False,2,5055,眞鳥章太,B1,長崎,,28,54.0,,,,,,5.25,31.93,,4.8,12.0,,23,26.09,,35,13.33,,6.92,,2,0.21,,晴,,1,,,1,2,1,3,1,1,1,3,0.03,2,-0.02,0
202404251405,2024-04-25,14,鳴門,5,一般,1,第1日,False,3,4643,近江翔吾,A1,香川,,31,52.0,,,,,,6.62,45.67,,7.02,46.67,,26,18.75,,64,44.44,,6.89,,3,0.25,,晴,,1,,,1,2,1,3,0,0,1,1,0.0,1,0.04,0
202404251405,2024-04-25,14,鳴門,5,一般,1,第1日,False,4,5279,石渡翔一,B1,東京,,21,52.0,,,,,,4.61,30.1,,5.22,44.44,,69,33.33,,58,44.44,,6.95,,4,0.2,,晴,,1,,,1,2,1,3,0,0,0,4,0.06,3,-0.05,0
202404251405,2024-04-25,14,鳴門,5,一般,1,第1日,False,5,4422,永井亮次,B1,大阪,,35,53.0,,,,,,4.46,22.77,,4.71,20.83,,22,26.67,,74,23.53,,6.99,,5,0.26,,晴,,1,,,1,2,1,3,0,0,0,5,0.1,4,0.06,0
202404251405,2024-04-25,14,鳴門,5,一般,1,第1日,False,6,5132,中野希一,A2,埼玉,,24,52.0,,,,,,3.44,15.38,,4.13,18.75,,65,0.0,,33,9.09,,7.05,,6,0.38,,晴,,1,,,1,2,1,3,0,0,0,6,0.16,6,0.12,0
202404252304,2024-04-25,23,唐津,4,一般,1,第1日,False,1,4098,赤澤文香,B1,岡山,,42,50.0,,,,,,4.37,19.4,,6.14,50.0,,25,26.38,,47,36.36,,6.64,,1,0.21,,晴,,3,,,3,5,1,2,0,1,1,2,0.03,5,,0
202404252304,2024-04-25,23,唐津,4,一般,1,第1日,False,2,3611,岩崎芳美,A1,徳島,,51,48.0,,,,,,6.03,38.79,,6.53,58.82,,65,30.07,,62,35.0,,6.66,,2,0.2,,晴,,3,,,3,5,1,2,0,0,1,5,0.05,1,-0.01,0
202404252304,2024-04-25,23,唐津,4,一般,1,第1日,False,3,3871,池田紫乃,B1,長崎,,48,44.0,,,,,,5.14,34.69,,5.63,36.84,,23,32.69,,53,40.0,,6.61,,3,0.22,,晴,,3,,,3,5,1,2,0,0,0,1,0.0,4,0.02,0
202404252304,2024-04-25,23,唐津,4,一般,1,第1日,False,4,3604,武藤綾子,B1,福岡,,53,48.0,,,,,,4.29,22.09,,4.81,24.19,,20,32.05,,52,33.33,,6.64,,4,0.25,,晴,,3,,,3,5,1,2,0,0,0,3,0.03,6,0.03,0
202404252304,2024-04-25,23,唐津,4,一般,1,第1日,False,5,4243,西村歩,A2,大阪,,38,49.0,,,,,,5.61,36.84,,6.5,45.0,,56,28.47,,58,44.0,,6.64,,5,0.18,,晴,,3,,,3,5,1,2,1,1,1,4,0.03,3,-0.07,0
202404252304,2024-04-25,23,唐津,4,一般,1,第1日,False,6,4286,平田さや,A2,東京,,39,48.0,,,,,,5.81,39.53,,6.0,38.89,,70,29.61,,63,48.15,,6.67,,6,0.19,,晴,,3,,,3,5,1,2,0,0,0,6,0.06,2,0.01,0
202404252407,2024-04-25,24,大村,7,一般,6,第6日,False,1,3459,中野和裕,B1,佐賀,,57,55.0,,,,,,4.32,20.99,,3.26,8.7,,73,36.27,,25,38.68,,6.92,,1,0.24,,晴,,2,,,1,2,3,4,0,0,0,3,0.05,4,,0
202404252407,2024-04-25,24,大村,7,一般,6,第6日,False,2,4365,盛本真輔,B1,兵庫,,38,53.0,,,,,,4.87,27.18,,3.74,15.79,,47,33.17,,45,36.32,,6.94,,2,0.11,,晴,,2,,,1,2,3,4,1,1,1,5,0.07,3,-0.13,0
202404252407,2024-04-25,24,大村,7,一般,6,第6日,False,3,4089,妹尾忠幸,A1,岡山,,43,55.0,,,,,,6.55,44.6,,6.76,52.38,,45,41.06,,38,47.98,,6.87,,3,0.08,,晴,,2,,,1,2,3,4,0,1,1,1,0.0,1,-0.03,0
202404252407,2024-04-25,24,大村,7,一般,6,第6日,False,4,4706,三浦洋次,A2,愛知,,35,49.0,,,,,,5.8,40.46,,5.11,37.14,,48,43.14,,44,33.66,,6.93,,4,0.09,,晴,,2,,,1,2,3,4,0,0,1,4,0.06,2,0.01,0
202404252407,2024-04-25,24,大村,7,一般,6,第6日,False,5,3793,高橋真吾,B1,埼玉,,51,58.0,,,,,,4.29,22.5,,0.0,0.0,,34,38.31,,20,36.1,,6.99,,5,0.12,,晴,,2,,,1,2,3,4,0,0,0,6,0.12,5,0.03,0
202404252407,2024-04-25,24,大村,7,一般,6,第6日,False,6,5330,安河内鈴,B2,福岡,,20,52.0,,,,,,3.0,4.92,,2.67,0.0,,66,35.07,,31,42.38,,6.9,,6,0.11,,晴,,2,,,1,2,3,4,0,0,0,2,0.03,6,-0.01,0
202404260702,2024-04-26,07,蒲郡,2,一般,2,第2日,False,1,3800,牧宏次,B1,東京,,50,53.0,,,,,,4.77,27.59,,5.72,33.33,,14,33.96,,65,37.37,,6.7,,1,0.09,,曇り,,2,,,1,2,5,1,0,0,1,1,0.0,3,,0
202404260702,2024-04-26,07,蒲郡,2,一般,2,第2日,False,2,5089,前田翔,A1,愛知,,24,51.0,,,,,,6.75,48.51,,5.8,37.25,,22,31.55,,55,34.48,,6.7,,2,0.08,,曇り,,2,,,1,2,5,1,1,1,1,2,0.0,1,-0.01,0
202404260702,2024-04-26,07,蒲郡,2,一般,2,第2日,False,3,4035,杉江浩明,B1,愛知,,45,51.0,,,,,,4.59,30.28,,3.9,20.2,,66,44.89,,71,32.6,,6.76,,3,0.09,,曇り,,2,,,1,2,5,1,0,0,0,5,0.06,4,0.01,0
202404260702,2024-04-26,07,蒲郡,2,一般,2,第2日,False,4,5306,河内悠利,B2,群馬,,20,47.0,,,,,,1.6,1.11,,1.33,0.0,,18,32.76,,28,30.5,,6.7,,4,0.04,,曇り,,2,,,1,2,5,1,0,0,0,3,0.0,6,-0.05,0
202404260702,2024-04-26,07,蒲郡,2,一般,2,第2日,False,5,4963,實森美祐,A2,広島,,27,45.0,,,,,,5.88,43.48,,6.45,36.36,,56,27.89,,18,30.21,,6.75,,5,0.09,,曇り,,2,,,1,2,5,1,0,1,1,4,0.05,2,0.05,0
202404260702,2024-04-26,07,蒲郡,2,一般,2,第2日,False,6,4836,大谷健太,B1,埼玉,,35,52.0,,,,,,4.58,26.58,,3.9,15.38,,37,36.6,,70,35.8,,6.77,,6,0.08,,曇り,,2,,,1,2,5,1,0,0,0,6,0.07,5,-0.01,0
202404260703,2024-04-26,07,蒲郡,3,一般,2,第2日,False,1,4593,小坂宗司,B1,大阪,,43,52.0,,,,,,5.6,34.58,,5.11,27.78,,55,28.88,,14,38.34,,6.73,,1,0.08,,曇り,,2,,,1,4,1,6,0,1,1,5,0.09,3,,0
202404260703,2024-04-26,07,蒲郡,3,一般,2,第2日,False,2,5213,湯淺紀香,B1,群馬,,25,46.0,,,,,,3.94,16.88,,1.12,0.0,,70,39.09,,16,40.93,,6.68,,2,0.14,,曇り,,2,,,1,4,1,6,0,0,0,2,0.04,6,0.06,0
202404260703,2024-04-26,07,蒲郡,3,一般,2,第2日,False,3,3880,浅見宗孝,B1,埼玉,,51,55.0,,,,,,4.1,17.65,,5.11,31.58,,28,37.77,,29,23.49,,6.79,,3,0.11,,曇り,,2,,,1,4,1,6,0,0,0,6,0.15,5,-0.03,0
202404260703,2024-04-26,07,蒲郡,3,一般,2,第2日,False,4,3557,太田和美,A1,大阪,,51,54.0,,,,,,6.47,40.52,,7.0,54.55,,72,31.63,,63,27.78,,6.72,,4,0.11,,曇り,,2,,,1,4,1,6,1,1,1,4,0.08,1,0.0,0
202404260703,2024-04-26,07,蒲郡,3,一般,2,第2日,False,5,3392,小森信雄,B1,三重,,58,54.0,,,,,,4.46,25.25,,4.23,16.67,,13,35.87,,21,37.23,,6.71,,5,0.09,,曇り,,2,,,1,4,1,6,0,0,0,3,0.07,4,-0.02,0
202404260703,2024-04-26,07,蒲郡,3,一般,2,第2日,False,6,4183,宇野弥生,A2,愛知,,38,48.0,,,,,,5.91,42.38,,6.44,50.0,,19,31.87,,69,39.3,,6.64,,6,0.06,,曇り,,2,,,1,4,1,6,0,0,1,1,0.0,2,-0.03,0
202404261002,2024-04-26,10,三国,2,一般,5,第5日,False,1,4786,佐藤博亮,A1,愛知,,36,54.0,,,,,,6.74,49.6,,5.67,33.33,,13,19.15,,71,38.24,,6.63,,1,0.19,,晴,,2,,,2,1,2,5,1,1,1,1,0.0,1,,0
202404261002,2024-04-26,10,三国,2,一般,5,第5日,False,2,5002,上田健太,A2,愛知,,28,52.0,,,,,,5.73,43.9,,6.67,50.0,,24,20.0,,24,22.86,,6.65,,2,0.23,,晴,,2,,,2,1,2,5,0,1,1,3,0.02,2,0.04,0
202404261002,2024-04-26,10,三国,2,一般,5,第5日,False,3,4740,齋藤達希,B1,静岡,,32,53.0,,,,,,4.56,27.72,,4.27,13.33,,21,22.73,,72,31.43,,6.75,,3,0.29,,晴,,2,,,2,1,2,5,0,0,0,5,0.12,3,0.06,0
202404261002,2024-04-26,10,三国,2,一般,5,第5日,False,4,5247,大森翼,B2,兵庫,,22,51.0,,,,,,2.45,4.65,,2.6,2.08,,23,29.27,,69,25.64,,6.63,,4,0.28,,晴,,2,,,2,1,2,5,0,0,0,2,0.0,5,-0.01,0
202404261002,2024-04-26,10,三国,2,一般,5,第5日,False,5,3224,栗山繁洋,B1,佐賀,,58,53.0,,,,,,4.29,20.73,,4.63,31.25,,67,40.43,,67,31.11,,6.77,,5,0.23,,晴,,2,,,2,1,2,5,0,0,1,6,0.14,4,-0.05,0
202404261002,2024-04-26,10,三国,2,一般,5,第5日,False,6,5332,村松遥輝,B2,静岡,,20,55.0,,,,,,2.02,1.61,,0.0,0.0,,53,22.22,,15,37.14,,6.67,,6,0.29,,晴,,2,,,2,1,2,5,0,0,0,4,0.04,6,0.06,0
202404261104,2024-04-26,11,びわこ,4,一般,4,第4日,False,1,5129,山口真喜,B1,長崎,,27,46.0,,,,,,5.15,31.25,,3.44,10.26,,39,0.0,,19,0.0,,6.73,,1,0.29,,晴,,1,,,1,5,4,2,0,0,0,6,0.09,4,,0
202404261104,2024-04-26,11,びわこ,4,一般,4,第4日,False,2,3848,川上聡介,B1,愛知,,46,56.0,,,,,,4.9,31.51,,4.9,23.33,,16,0.0,,51,0.0,,6.64,,2,0.15,,晴,,1,,,1,5,4,2,0,0,1,1,0.0,5,-0.14,0
202404261104,2024-04-26,11,びわこ,4,一般,4,第4日,False,3,4137,君島秀三,A1,滋賀,,43,53.0,,,,,,6.33,43.0,,6.7,47.53,,23,0.0,,56,0.0,,6.71,,3,0.13,,晴,,1,,,1,5,4,2,0,0,0,5,0.07,2,-0.02,0
202404261104,2024-04-26,11,びわこ,4,一般,4,第4日,False,4,4828,松山将吾,A1,滋賀,,29,52.0,,,,,,6.15,36.28,,6.44,47.83,,40,0.0,,13,0.0,,6.66,,4,0.11,,晴,,1,,,1,5,4,2,0,1,1,2,0.02,3,-0.02,0
202404261104,2024-04-26,11,びわこ,4,一般,4,第4日,False,5,5075,中島秀治,A2,滋賀,,28,53.0,,,,,,6.57,53.79,,5.81,41.95,,13,0.0,,39,0.0,,6.67,,5,0.06,,晴,,1,,,1,5,4,2,1,1,1,3,0.03,1,-0.05,0
202404261104,2024-04-26,11,びわこ,4,一般,4,第4日,False,6,3831,安藤裕貴,B1,愛知,,49,54.0,,,,,,4.51,23.94,,4.94,34.38,,47,0.0,,28,0.0,,6.69,,6,0.36,,晴,,1,,,1,5,4,2,0,0,0,4,0.05,6,0.3,0
202404261407,2024-04-26,14,鳴門,7,一般,2,第2日,False,1,3370,坪内実,B1,大阪,,57,54.0,,,,,,3.88,17.95,,2.5,0.0,,14,21.43,,22,26.09,,6.85,,1,0.25,,曇り,,2,,,2,2,1,4,0,1,1,1,0.0,6,,0
202404261407,2024-04-26,14,鳴門,7,一般,2,第2日,False,2,4648,木村亮太,B1,兵庫,,39,54.0,,,,,,4.84,25.0,,5.0,26.67,,71,46.67,,24,50.0,,6.9,,2,0.22,,曇り,,2,,,2,2,1,4,1,1,1,2,0.05,3,-0.03,0
202404261407,2024-04-26,14,鳴門,7,一般,2,第2日,False,3,3527,中嶋誠一,A2,長崎,,53,53.0,,,,,,4.94,24.79,,5.61,36.96,,39,23.81,,53,33.33,,6.96,,3,0.33,,曇り,,2,,,2,2,1,4,0,0,0,4,0.11,2,0.11,0
202404261407,2024-04-26,14,鳴門,7,一般,2,第2日,False,4,4553,坪口竜也,A2,長崎,,35,52.0,,,,,,5.78,42.22,,6.25,41.67,,54,7.14,,37,17.39,,6.99,,4,0.25,,曇り,,2,,,2,2,1,4,0,0,1,6,0.14,1,-0.08,0
202404261407,2024-04-26,14,鳴門,7,一般,2,第2日,False,5,3553,平池仁志,B1,香川,,52,54.0,,,,,,4.26,18.81,,4.67,23.29,,32,34.78,,17,27.27,,6.95,,5,0.23,,曇り,,2,,,2,2,1,4,0,0,0,3,0.1,5,-0.02,0
202404261407,2024-04-26,14,鳴門,7,一般,2,第2日,False,6,4054,福嶋智之,B1,岡山,,45,52.0,,,,,,4.49,25.88,,5.42,36.84,,37,20.0,,59,40.0,,6.96,,6,0.21,,曇り,,2,,,2,2,1,4,0,0,0,5,0.11,4,-0.02,0
202404261908,2024-04-26,19,下関,8,G1,2,第2日,False,1,4980,佐々木完,A1,山口,,27,52.0,,,,,,7.13,55.15,,6.44,44.44,,35,28.57,,67,40.0,,6.8,,1,0.16,,雨,,1,,,1,1,3,4,1,1,1,2,0.01,1,,0
202404261908,2024-04-26,19,下関,8,G1,2,第2日,False,2,4158,木場雄二,B1,山口,,42,57.0,,,,,,4.68,28.16,,5.28,33.56,,38,36.84,,54,17.24,,6.9,,2,0.17,,雨,,1,,,1,1,3,4,0,0,0,4,0.11,4,0.01,0
202404261908,2024-04-26,19,下関,8,G1,2,第2日,False,3,4251,川崎誠志,B1,山口,,41,52.0,,,,,,4.45,21.49,,4.89,28.05,,52,41.38,,19,44.44,,6.91,,3,0.12,,雨,,1,,,1,1,3,4,0,1,1,5,0.12,5,-0.05,0
202404261908,2024-04-26,19,下関,8,G1,2,第2日,False,4,4601,森野正弘,A1,山口,,39,55.0,,,,,,6.92,51.91,,6.61,49.09,,11,50.0,,45,7.69,,6.85,,4,0.12,,雨,,1,,,1,1,3,4,0,0,1,3,0.06,2,0.0,0
202404261908,2024-04-26,19,下関,8,G1,2,第2日,False,5,4425,大井清貴,B1,山口,,38,55.0,,,,,,4.85,29.0,,5.47,35.58,,36,36.0,,32,46.67,,6.91,,5,0.11,,雨,,1,,,1,1,3,4,0,0,0,6,0.12,3,-0.01,0
202404261908,2024-04-26,19,下関,8,G1,2,第2日,False,6,5311,小林京平,B2,山口,,26,52.0,,,,,,1.98,3.3,,2.88,12.5,,24,24.14,,33,56.67,,6.79,,6,0.07,,雨,,1,,,1,1,3,4,0,0,0,1,0.0,6,-0.04,0
202404270403,2024-04-27,04,平和島,3,一般,3,第3日,False,1,4010,越智照浩,B1,香川,,44,58.0,,,,,,4.2,18.52,,4.11,11.11,,30,37.84,,66,24.53,,6.76,,1,0.05,,曇り,,1,,,3,3,2,6,0,0,0,1,0.0,5,,0
202404270403,2024-04-27,04,平和島,3,一般,3,第3日,False,2,3769,佐竹恒彦,B1,滋賀,,50,53.0,,,,,,5.03,24.74,,5.07,18.52,,57,39.34,,39,27.98,,6.84,,2,0.06,,曇り,,1,,,3,3,2,6,0,1,1,4,0.08,3,0.01,0
202404270403,2024-04-27,04,平和島,3,一般,3,第3日,False,3,4914,吉田裕平,A1,愛知,,27,51.0,,,,,,6.67,48.91,,7.45,63.64,,43,34.74,,12,35.43,,6.79,,3,0.05,,曇り,,1,,,3,3,2,6,1,1,1,2,0.03,1,-0.01,0
202404270403,2024-04-27,04,平和島,3,一般,3,第3日,False,4,4752,西尾亮輔,B1,愛知,,36,52.0,,,,,,4.26,18.39,,4.02,19.61,,25,40.0,,44,30.86,,,,,,,曇り,,1,,,3,3,2,6,0,0,0,6,,4,,0
202404270403,2024-04-27,04,平和島,3,一般,3,第3日,False,5,5313,鈴木唯央,B2,群馬,,23,52.0,,,,,,1.55,1.89,,1.33,0.0,,31,29.31,,16,30.53,,6.82,,6,0.15,,曇り,,1,,,3,3,2,6,0,0,0,3,0.06,6,,0
202404270403,2024-04-27,04,平和島,3,一般,3,第3日,False,6,3905,天野友和,A2,愛知,,46,55.0,,,,,,5.73,35.16,,6.58,52.63,,55,40.32,,25,37.99,,6.96,,5,0.11,,曇り,,1,,,3,3,2,6,0,0,1,5,0.2,2,-0.04,0
202404270508,2024-04-27,05,多摩川,8,一般,1,第1日,False,1,4083,福島勇樹,A2,東京,,44,53.0,,,,,,6.61,55.47,,5.82,44.64,,63,33.33,,31,42.86,,6.73,,1,0.17,,曇り,,2,,,2,1,4,6,1,1,1,1,0.0,2,,0
202404270508,2024-04-27,05,多摩川,8,一般,1,第1日,False,2,3293,宮内由紀,B1,東京,,58,53.0,,,,,,3.99,21.18,,5.0,27.54,,36,42.86,,30,16.67,,6.84,,2,0.24,,曇り,,2,,,2,1,4,6,0,0,0,6,0.11,6,0.07,0
